user_id,recomendations
1494,"[995242, 923746, 1133018, 1033615, 883404]"
1495,"[849843, 953476, 1022254, 907014, 976998]"
1496,"[1029743, 1106523, 965766, 951590, 1062002]"
1497,"[995242, 976199, 923746, 962568, 1028816]"
1498,"[1082185, 861272, 5569471, 1056509, 5978656]"
1499,"[1082185, 981760, 5569471, 6534166, 908318]"
1500,"[1029743, 1133018, 995785, 951590, 981760]"
1501,"[1082185, 6534178, 1070820, 995785, 860776]"
1502,"[1082185, 1070820, 862349, 1038217, 840361]"
1503,"[1082185, 849843, 5978648, 824005, 1050229]"
1504,"[1082185, 6534178, 1029743, 995242, 1106523]"
1505,"[1133018, 868764, 1005186, 1040807, 1065593]"
1506,"[883404, 995785, 1044078, 849843, 860776]"
1507,"[6534178, 1106523, 844165, 868764, 849843]"
1508,"[1058997, 981760, 1126899, 862349, 1122358]"
1509,"[6534178, 1029743, 834484, 840361, 1042438]"
1510,"[6534178, 1133018, 1005186, 1039156, 986912]"
1511,"[1106523, 1133018, 1070820, 5569230, 908531]"
1512,"[1082185, 6534178, 1029743, 1058997, 1005186]"
1513,"[1022003, 940947, 903325, 1092026, 1005186]"
1514,"[1082185, 1058997, 995785, 868764, 1126899]"
1515,"[995242, 981760, 962229, 5569230, 1101010]"
1516,"[995242, 844165, 1092026, 1075368, 8090537]"
1517,"[1082185, 1070820, 951590, 981760, 862349]"
1518,"[1029743, 923746, 1106523, 883404, 849843]"
1519,"[1070820, 962568, 5569230, 981760, 849843]"
1520,"[6534178, 1029743, 995242, 908531, 883404]"
1521,"[1082185, 995242, 1133018, 940947, 862349]"
1522,"[981760, 1126899, 962229, 5569471, 859075]"
1523,"[6534178, 1029743, 995242, 923746, 908531]"
1524,"[1082185, 6534178, 1058997, 1126899, 6034857]"
1525,"[995242, 1029743, 1033615, 844165, 849843]"
1526,"[1133018, 844165, 868764, 1077555, 862349]"
1527,"[1082185, 6534178, 1029743, 951590, 1106523]"
1528,"[1082185, 6534178, 1029743, 923746, 908531]"
1529,"[6534178, 1106523, 1058997, 1044078, 995785]"
1530,"[1082185, 1058997, 1028816, 6534166, 961554]"
1531,"[1082185, 1058997, 1126899, 1075368, 840361]"
1532,"[1082185, 6534178, 914190, 6533889, 5569471]"
1533,"[1082185, 6534178, 1029743, 995242, 1070820]"
1534,"[6534178, 923746, 1070820, 5978648, 862349]"
1535,"[1106523, 883404, 1133018, 844165, 951590]"
1536,"[6534178, 1029743, 995785, 1126899, 6034857]"
1537,"[6534178, 995242, 1029743, 1106523, 908531]"
1538,"[1029743, 995242, 883404, 5568378, 1075368]"
1539,"[1082185, 6534178, 995242, 1029743, 1106523]"
1540,"[1106523, 868764, 1133018, 844165, 883404]"
1541,"[1082185, 1029743, 962229, 981760, 940947]"
1542,"[995242, 1133018, 849843, 1056509, 916122]"
1543,"[1029743, 995242, 953476, 849843, 845208]"
1544,"[1058997, 908531, 6533889, 862349, 903325]"
1545,"[923746, 1106523, 1133018, 903325, 833025]"
1546,"[995242, 1029743, 965766, 908531, 849843]"
1547,"[6534178, 995242, 951590, 5569471, 1039156]"
1548,"[995242, 1029743, 951590, 953476, 1126899]"
1549,"[6534178, 1106523, 1133018, 981760, 849843]"
1550,"[6534178, 1106523, 1133018, 1033615, 994928]"
1551,"[995242, 1070820, 1058997, 908531, 961554]"
1552,"[1029743, 1022003, 861272, 951590, 5569230]"
1553,"[899624, 995785, 849843, 999971, 1038217]"
1554,"[6534178, 1106523, 5569230, 1005186, 8090537]"
1555,"[1029743, 995242, 908531, 844165, 5569230]"
1556,"[1082185, 995242, 1096036, 840361, 916122]"
1557,"[1082185, 6534178, 1106523, 1133018, 951590]"
1558,"[995242, 995785, 1005186, 976998, 1041259]"
1559,"[1106523, 940947, 951590, 1132770, 860776]"
1560,"[1029743, 995242, 923746, 883404, 1096036]"
1561,"[923746, 1106523, 965766, 845208, 1028816]"
1562,"[6534178, 1029743, 995242, 908531, 883404]"
1563,"[1070820, 860776, 834484, 1126899, 903325]"
1564,"[1082185, 1044078, 951590, 1028816, 981760]"
1565,"[1082185, 1029743, 6534178, 995242, 1106523]"
1566,"[1082185, 6534178, 995242, 995785, 976199]"
1567,"[1082185, 1106523, 1133018, 951590, 981760]"
1568,"[923746, 899624, 1106523, 1133018, 883404]"
1569,"[995242, 923746, 844165, 1096036, 999971]"
1570,"[979707, 995242, 1058997, 908531, 962568]"
1571,"[6534178, 1070820, 844165, 913210, 995785]"
1572,"[6534178, 1058997, 995785, 1126899, 860776]"
1573,"[1082185, 6534178, 1029743, 5978648, 1005186]"
1574,"[1082185, 995242, 908531, 1056509, 1077555]"
1575,"[1082185, 1070820, 1028816, 903325, 862349]"
1576,"[1029743, 981760, 849843, 834484, 840361]"
1577,"[1029743, 883404, 995785, 999971, 5569327]"
1578,"[1029743, 995785, 1022003, 916122, 1038217]"
1579,"[1082185, 6534178, 995242, 1029743, 951590]"
1580,"[995242, 1029743, 995785, 1132770, 999971]"
1581,"[1029743, 1070820, 849843, 5569471, 1122358]"
1582,"[1058997, 1126899, 834484, 961554, 916122]"
1583,"[1082185, 6534178, 1029743, 995242, 1106523]"
1584,"[6534178, 1029743, 1106523, 981760, 995785]"
1585,"[1082185, 6534178, 1058997, 5569230, 5569471]"
1586,"[1106523, 1026118, 1065593, 916122, 1041259]"
1587,"[6534178, 1029743, 962229, 840361, 1065593]"
1588,"[1082185, 995785, 1003188, 6034857, 908531]"
1589,"[981760, 1038217, 840361, 999858, 1136257]"
1590,"[1082185, 1029743, 1070820, 908531, 995785]"
1591,"[1082185, 995785, 1070820, 860776, 862349]"
1592,"[6534178, 1058997, 5569230, 5569471, 1005186]"
1593,"[1082185, 995242, 979707, 1029743, 861272]"
1594,"[6534178, 1106523, 1133018, 883404, 862349]"
1595,"[6534178, 995242, 5568378, 987562, 1005186]"
1596,"[979707, 953476, 1028816, 861272, 847270]"
1597,"[6534178, 1133018, 995785, 845208, 916122]"
1598,"[1029743, 995242, 6534178, 951590, 981760]"
1599,"[1043590, 1133018, 951590, 840361, 1068719]"
1600,"[6534178, 923746, 1106523, 1033615, 1133018]"
1601,"[979707, 1058997, 995785, 1044078, 994928]"
1602,"[1082185, 1029743, 1070820, 1058997, 1126899]"
1603,"[860776, 834484, 847982, 1065593, 5978656]"
1604,"[1022003, 883404, 5569230, 1101010, 1050229]"
1605,"[1082185, 6534178, 995242, 1029743, 1038217]"
1606,"[1043590, 923746, 965766, 849843, 1122358]"
1607,"[868764, 5569230, 844165, 5569471, 8090537]"
1608,"[1082185, 1029743, 1133018, 1058997, 995785]"
1609,"[1082185, 1029743, 951590, 1106523, 981760]"
1610,"[1082185, 6534178, 1029743, 995242, 976199]"
1611,"[1029743, 844165, 1028816, 1026118, 824005]"
1612,"[1082185, 6534178, 995242, 1070820, 1058997]"
1613,"[1029743, 951590, 849843, 1044078, 994928]"
1614,"[1082185, 979707, 923746, 1106523, 1120741]"
1615,"[995242, 1029743, 868764, 844165, 994928]"
1616,"[1022003, 1106523, 951590, 962229, 5569230]"
1617,"[1106523, 1133018, 981760, 951590, 994928]"
1618,"[1082185, 6534178, 981760, 1070820, 862349]"
1619,"[1082185, 6534178, 1133018, 834484, 6533889]"
1620,"[6534178, 1106523, 1133018, 883404, 5569230]"
1621,"[995242, 1029743, 1106523, 849843, 1092026]"
1622,"[1082185, 6534178, 995242, 1029743, 860776]"
1623,"[6534178, 1106523, 951590, 999971, 6534166]"
1624,"[1082185, 844165, 5569230, 1026118, 986912]"
1625,"[1106523, 1133018, 883404, 1005186, 930917]"
1626,"[1082185, 6534178, 1029743, 995242, 1106523]"
1627,"[1082185, 6534178, 860776, 1126899, 940947]"
1628,"[1082185, 6534178, 1029743, 995242, 1106523]"
1629,"[1082185, 6534178, 1029743, 995242, 899624]"
1630,"[1082185, 1106523, 1058997, 981760, 1126899]"
1631,"[1029743, 995242, 883404, 1120741, 826249]"
1632,"[1082185, 6534178, 1070820, 1096036, 862349]"
1633,"[1082185, 6534178, 995242, 1029743, 951590]"
1634,"[1070820, 844165, 883404, 1044078, 5569230]"
1635,"[1082185, 6534178, 1029743, 995242, 1106523]"
1636,"[1082185, 6534178, 1029743, 995242, 1106523]"
1637,"[1082185, 6534178, 1029743, 1126899, 1039156]"
1638,"[923746, 1058997, 962568, 1126899, 1055646]"
1639,"[1106523, 1133018, 844165, 8090537, 999971]"
1640,"[6534178, 923746, 1106523, 951590, 5568378]"
1641,"[1058997, 995785, 1126899, 994928, 834484]"
1642,"[1082185, 995242, 1029743, 1106523, 1133018]"
1643,"[6534178, 923746, 1106523, 868764, 844165]"
1644,"[1082185, 6534178, 1029743, 995242, 1106523]"
1645,"[995242, 6034857, 5978648, 976998, 951412]"
1646,"[1058997, 908531, 981760, 1126899, 859075]"
1647,"[1082185, 6534178, 1029743, 995242, 1106523]"
1648,"[6534178, 1106523, 1133018, 908531, 883404]"
1649,"[1082185, 1133018, 995785, 834484, 970030]"
1650,"[1058997, 962568, 6034857, 860776, 834484]"
1651,"[1082185, 1058997, 845208, 6034857, 834484]"
1652,"[965766, 951590, 962229, 5978648, 5568378]"
1653,"[1082185, 6534178, 1029743, 860776, 834484]"
1654,"[1082185, 1070820, 1028816, 5569230, 860776]"
1655,"[1029743, 5569471, 903325, 976998, 987562]"
1656,"[1082185, 6534178, 1029743, 1106523, 840361]"
1657,"[6534178, 1106523, 1133018, 883404, 1101010]"
1658,"[981760, 995785, 1044078, 916122, 885290]"
1659,"[1082185, 995242, 1029743, 1133018, 1028816]"
1660,"[923746, 1106523, 951590, 849843, 5569230]"
1661,"[1082185, 923746, 1070820, 883404, 1126899]"
1662,"[1082185, 1070820, 1126899, 916122, 903325]"
1663,"[1082185, 6534178, 1029743, 1070820, 981760]"
1664,"[883404, 1133018, 1070820, 908531, 868764]"
1665,"[995242, 1029743, 1058997, 6533889, 986912]"
1666,"[951590, 1048462, 962229, 1122358, 1038217]"
1667,"[995242, 844165, 951590, 1092026, 866211]"
1668,"[1082185, 6534178, 1106523, 1133018, 835098]"
1669,"[1082185, 6534178, 1029743, 995242, 1106523]"
1670,"[1133018, 849843, 951590, 1101010, 1037863]"
1671,"[1082185, 1058997, 844165, 913210, 1126899]"
1672,"[1082185, 923746, 1106523, 1033615, 908531]"
1673,"[6534178, 1106523, 1133018, 844165, 951590]"
1674,"[995242, 923746, 1096036, 849843, 994928]"
1675,"[1082185, 1029743, 6534178, 995242, 1106523]"
1676,"[1082185, 6534178, 5569471, 834484, 845208]"
1677,"[1029743, 995242, 981760, 5568378, 1048462]"
1678,"[1029743, 1106523, 1003188, 883404, 940947]"
1679,"[908531, 940947, 1048462, 1005186, 860975]"
1680,"[1058997, 883404, 1126899, 981760, 5569471]"
1681,"[1082185, 6534178, 1029743, 995242, 951590]"
1682,"[1082185, 6534178, 1029743, 995242, 1106523]"
1683,"[979707, 1070820, 844165, 849843, 5569471]"
1684,"[1106523, 951590, 1092026, 847982, 8090537]"
1685,"[995242, 1058997, 908531, 1096036, 849843]"
1686,"[995242, 1029743, 1106523, 1022003, 1133018]"
1687,"[976199, 1058997, 908531, 849843, 1126899]"
1688,"[6534178, 1029743, 1033615, 883404, 1044078]"
1689,"[6534178, 1029743, 995242, 923746, 883404]"
1690,"[923746, 1133018, 1033615, 951590, 5569230]"
1691,"[1082185, 1106523, 1133018, 962568, 995785]"
1692,"[6534178, 995242, 1029743, 1044078, 981760]"
1693,"[1082185, 995785, 1003188, 883404, 1126899]"
1694,"[6534178, 951590, 1133018, 859075, 908531]"
1695,"[1082185, 6534178, 849843, 976998, 1102959]"
1696,"[1082185, 1029743, 1070820, 860776, 862349]"
1697,"[1029743, 995242, 1044078, 999858, 1042438]"
1698,"[927191, 1070015, 5592931, 833025, 986912]"
1699,"[1106523, 1133018, 951590, 6034857, 994928]"
1700,"[908531, 5568378, 882441, 916122, 833025]"
1701,"[6534178, 995242, 995785, 951590, 5569230]"
1702,"[899624, 1106523, 962229, 914190, 844165]"
1703,"[923746, 965766, 1106523, 849843, 951590]"
1704,"[981760, 1132770, 862349, 1005186, 1065593]"
1705,"[995242, 1033615, 883404, 1044078, 5568378]"
1706,"[1106523, 883404, 995785, 5978648, 903325]"
1707,"[995242, 962229, 5569230, 908531, 1085604]"
1708,"[1082185, 995242, 1029743, 951590, 994928]"
1709,"[6534178, 995242, 1133018, 908531, 5569471]"
1710,"[1082185, 6534178, 995242, 1029743, 1106523]"
1711,"[1029743, 923746, 1106523, 849843, 845208]"
1712,"[1082185, 1058997, 849843, 1126899, 840361]"
1713,"[1082185, 1133018, 913210, 951590, 1028816]"
1714,"[1082185, 6534178, 1043590, 1133018, 981760]"
1715,"[1058997, 981760, 1126899, 862349, 824005]"
1716,"[995242, 953476, 1132770, 999971, 1070015]"
1717,"[1082185, 1029743, 995242, 995785, 1056509]"
1718,"[1082185, 1106523, 1070820, 995785, 5569230]"
1719,"[1082185, 923746, 1106523, 1070820, 940947]"
1720,"[1070820, 951590, 862349, 913210, 908531]"
1721,"[1106523, 1133018, 962568, 995785, 1005186]"
1722,"[6534178, 1058997, 1126899, 987562, 994928]"
1723,"[1133018, 962568, 5978648, 834484, 866211]"
1724,"[1082185, 1106523, 1058997, 1126899, 5978648]"
1725,"[1082185, 860776, 903325, 1026118, 909714]"
1726,"[6534178, 979707, 5978648, 862349, 1126899]"
1727,"[1082185, 6534178, 1029743, 995242, 1106523]"
1728,"[995242, 1029743, 883404, 1058997, 1096036]"
1729,"[1029743, 995242, 1106523, 1133018, 981760]"
1730,"[1082185, 6534178, 1029743, 995242, 5569230]"
1731,"[1082185, 6534178, 1106523, 1058997, 1126899]"
1732,"[1082185, 1029743, 1106523, 1133018, 914190]"
1733,"[1133018, 849843, 1044078, 961554, 1004906]"
1734,"[1082185, 6534178, 1029743, 962229, 5569230]"
1735,"[995242, 6534178, 995785, 981760, 951590]"
1736,"[965766, 1070820, 868764, 1058997, 844165]"
1737,"[1082185, 923746, 1058997, 849843, 927191]"
1738,"[923746, 1106523, 1133018, 908531, 883404]"
1739,"[1106523, 1133018, 908531, 951590, 962229]"
1740,"[1082185, 6533889, 6034857, 1056509, 1075368]"
1741,"[1082185, 6534178, 1106523, 1092026, 847982]"
1742,"[1096036, 1044078, 833025, 12810393, 1029624]"
1743,"[6534178, 899624, 5569230, 6534166, 976998]"
1744,"[1082185, 1029743, 1106523, 866211, 901062]"
1745,"[923746, 1106523, 849843, 995785, 871756]"
1746,"[1082185, 1106523, 951590, 1075368, 840361]"
1747,"[6534178, 1106523, 962568, 995785, 845208]"
1748,"[6534178, 962229, 1106523, 1133018, 882441]"
1749,"[1082185, 6534178, 995242, 951590, 5569471]"
1750,"[1082185, 995242, 849843, 5569230, 5568378]"
1751,"[1070820, 5569230, 862349, 826249, 1053690]"
1752,"[1106523, 1133018, 1033615, 951590, 844165]"
1753,"[6534178, 1133018, 844165, 5978656, 1053690]"
1754,"[995242, 1029743, 6534178, 908531, 5569230]"
1755,"[951590, 834484, 847982, 1065593, 859075]"
1756,"[1082185, 6534178, 923746, 1070820, 1126899]"
1757,"[1082185, 6534178, 995242, 1048462, 5569230]"
1758,"[1082185, 899624, 1058997, 849843, 1096036]"
1759,"[1082185, 1070820, 883404, 1058997, 1044078]"
1760,"[1082185, 1029743, 903325, 1075368, 976998]"
1761,"[1082185, 1133018, 849843, 994928, 1026118]"
1762,"[1082185, 6534178, 995242, 1029743, 923746]"
1763,"[1082185, 1106523, 981760, 860776, 1075368]"
1764,"[6534178, 1058997, 1126899, 903325, 908531]"
1765,"[995242, 1022003, 1070820, 908531, 844165]"
1766,"[1133018, 883404, 962568, 849843, 1005186]"
1767,"[1106523, 883404, 908531, 5569230, 844165]"
1768,"[899624, 995785, 6034857, 1126899, 860776]"
1769,"[995242, 981760, 1037863, 1022254, 916122]"
1770,"[979707, 995242, 6534178, 862349, 5978656]"
1771,"[1082185, 6534178, 995242, 1029743, 1106523]"
1772,"[1082185, 995242, 1003188, 844165, 860975]"
1773,"[6534178, 1070820, 860776, 5569471, 840361]"
1774,"[995242, 965766, 951590, 861272, 990797]"
1775,"[1082185, 6534178, 5569471, 1058997, 1126899]"
1776,"[1082185, 995242, 1070820, 849843, 845208]"
1777,"[923746, 1058997, 835098, 1126899, 5569471]"
1778,"[1082185, 6534178, 1029743, 995242, 951590]"
1779,"[1070820, 908531, 962568, 845208, 862349]"
1780,"[1106523, 951590, 981760, 1044078, 5592931]"
1781,"[1082185, 6534178, 861272, 1028816, 860776]"
1782,"[995242, 951590, 5569230, 1075368, 1026118]"
1783,"[1082185, 6534178, 1058997, 981760, 1126899]"
1784,"[979707, 849843, 1126899, 860776, 824005]"
1785,"[1082185, 1058997, 1126899, 908531, 862349]"
1786,"[6534178, 995785, 5568378, 1026118, 1005186]"
1787,"[1043590, 1033615, 1096036, 861272, 981760]"
1788,"[6534178, 995242, 995785, 860776, 834484]"
1789,"[883404, 1044078, 1005186, 8090537, 987562]"
1790,"[1082185, 913210, 951590, 834484, 847982]"
1791,"[995242, 976199, 845208, 5978648, 916122]"
1792,"[1106523, 1133018, 962229, 847982, 1075368]"
1793,"[1106523, 1133018, 981760, 849843, 5568378]"
1794,"[1029743, 995242, 1106523, 861272, 5569230]"
1795,"[1082185, 1070820, 862349, 5978656, 8090521]"
1796,"[6534178, 1029743, 1106523, 965766, 951590]"
1797,"[1082185, 962568, 995785, 860776, 981760]"
1798,"[1082185, 1029743, 995242, 995785, 1028816]"
1799,"[923746, 981760, 834484, 903325, 840361]"
1800,"[1082185, 6534178, 979707, 1058997, 908531]"
1801,"[995242, 5569230, 1092026, 1038217, 1114597]"
1802,"[1082185, 1005186, 1041259, 1039156, 908846]"
1803,"[1029743, 951590, 5569230, 860776, 826249]"
1804,"[1082185, 6534178, 1029743, 995242, 1133018]"
1805,"[1082185, 6534178, 913210, 1075368, 1005186]"
1806,"[1029743, 1022003, 868764, 995785, 849843]"
1807,"[1082185, 923746, 1058997, 981760, 1126899]"
1808,"[1029743, 976199, 844165, 1005186, 986912]"
1809,"[1082185, 995242, 860776, 5569471, 840361]"
1810,"[1029743, 6534178, 995785, 849843, 860776]"
1811,"[6534178, 1106523, 1133018, 1033615, 962229]"
1812,"[6534178, 1058997, 849843, 1132770, 1126899]"
1813,"[1082185, 6534178, 1029743, 1055646, 1122358]"
1814,"[1029743, 976199, 995785, 951590, 849843]"
1815,"[6534178, 995242, 1029743, 5569230, 940947]"
1816,"[6534178, 1029743, 1070820, 908531, 849843]"
1817,"[1082185, 995242, 981760, 849843, 999971]"
1818,"[1133018, 883404, 1037863, 847982, 859075]"
1819,"[995242, 849843, 995785, 981760, 6034857]"
1820,"[1082185, 1029743, 923746, 1070820, 1058997]"
1821,"[1082185, 1106523, 5568378, 5569230, 1056509]"
1822,"[1082185, 995242, 1029743, 1106523, 1133018]"
1823,"[1082185, 6534178, 1070820, 860776, 5978648]"
1824,"[1106523, 962229, 5569230, 5569471, 834484]"
1825,"[6534178, 981760, 5569471, 840361, 847982]"
1826,"[1029743, 995242, 1022003, 1133018, 908531]"
1827,"[1029743, 908531, 940947, 1044078, 5568378]"
1828,"[1082185, 981760, 1126899, 5569471, 970030]"
1829,"[1082185, 6534178, 1029743, 995242, 995785]"
1830,"[1082185, 6534178, 1029743, 995242, 1106523]"
1831,"[1082185, 6534178, 995785, 1058997, 845208]"
1832,"[1082185, 1058997, 849843, 1101010, 961554]"
1833,"[1106523, 1070820, 1133018, 1058997, 908531]"
1834,"[995242, 1029743, 883404, 951590, 1038217]"
1835,"[1082185, 995242, 6534178, 986947, 1005186]"
1836,"[1082185, 6534178, 965766, 1058997, 981760]"
1837,"[1082185, 6534178, 995242, 5569230, 8090537]"
1838,"[995242, 1133018, 953476, 849843, 5569230]"
1839,"[995242, 1106523, 965766, 1133018, 883404]"
1840,"[965766, 1092026, 1026118, 5978656, 983584]"
1841,"[860776, 994928, 840361, 1037863, 961554]"
1842,"[951590, 862349, 883932, 986912, 826249]"
1843,"[1070820, 908531, 844165, 951590, 1028816]"
1844,"[995785, 1055646, 860776, 834484, 903325]"
1845,"[1082185, 923746, 1003188, 883404, 1126899]"
1846,"[1029743, 908531, 849843, 5569230, 860776]"
1847,"[1082185, 1070820, 951590, 995785, 5569230]"
1848,"[1082185, 6534178, 951590, 995785, 908531]"
1849,"[1029743, 995242, 1133018, 883404, 981760]"
1850,"[1082185, 6534178, 860776, 834484, 862349]"
1851,"[995242, 883404, 951590, 5569230, 5569471]"
1852,"[1082185, 923746, 6534178, 1029743, 866211]"
1853,"[1082185, 1029743, 1043590, 953476, 981760]"
1854,"[6534178, 995242, 1133018, 883404, 861272]"
1855,"[1082185, 6534178, 1029743, 995242, 1106523]"
1856,"[1082185, 883404, 1070820, 862349, 5978656]"
1857,"[6534178, 995242, 1029743, 908531, 883404]"
1858,"[1058997, 995785, 860776, 1126899, 940947]"
1859,"[1082185, 868764, 844165, 5568378, 970030]"
1860,"[1082185, 6534178, 962568, 981760, 962229]"
1861,"[995242, 1029743, 1033615, 849843, 995785]"
1862,"[1082185, 6534178, 1028816, 5569230, 1005186]"
1863,"[1106523, 1133018, 908531, 962229, 5569230]"
1864,"[1082185, 6534178, 995242, 923746, 5569230]"
1865,"[1070820, 1058997, 5569230, 862349, 986947]"
1866,"[1082185, 6534178, 1029743, 995242, 860776]"
1867,"[6534178, 5569230, 1126899, 5569471, 916122]"
1868,"[1133018, 844165, 995785, 981760, 1043751]"
1869,"[923746, 1126899, 1058997, 995785, 940947]"
1870,"[1070820, 883404, 860776, 5568378, 862349]"
1871,"[1082185, 834484, 860776, 1026118, 1119051]"
1872,"[1082185, 6534178, 923746, 1058997, 995785]"
1873,"[1082185, 6534178, 962229, 1106523, 5569230]"
1874,"[6534178, 1029743, 962568, 849843, 994928]"
1875,"[1082185, 979707, 1133018, 5569230, 6533889]"
1876,"[1082185, 6534178, 1029743, 995242, 1106523]"
1877,"[995242, 1029743, 883404, 1122358, 8090521]"
1878,"[1106523, 995785, 1132770, 5569230, 840361]"
1879,"[1082185, 1133018, 951590, 933835, 976998]"
1880,"[1106523, 1133018, 908531, 883404, 981760]"
1881,"[1082185, 6534178, 995242, 913210, 849843]"
1882,"[1029743, 1070820, 883404, 849843, 994928]"
1883,"[883404, 1096036, 962229, 5569230, 1092026]"
1884,"[1082185, 6534178, 1029743, 1022003, 1096036]"
1885,"[1082185, 6534178, 1058997, 6533889, 1070015]"
1886,"[1106523, 844165, 1028816, 1092026, 840361]"
1887,"[1070820, 1058997, 908531, 981760, 849843]"
1888,"[995242, 923746, 1106523, 908531, 1044078]"
1889,"[1082185, 995242, 1048462, 834484, 903325]"
1890,"[1082185, 1058997, 1126899, 1028816, 903325]"
1891,"[1082185, 995242, 1106523, 1133018, 908531]"
1892,"[6534178, 1106523, 1133018, 951590, 1033615]"
1893,"[1082185, 6534178, 1029743, 995242, 1106523]"
1894,"[1106523, 951590, 962229, 5569471, 6534166]"
1895,"[1133018, 908531, 962229, 5569471, 840361]"
1896,"[1082185, 995242, 1133018, 834484, 1056509]"
1897,"[1082185, 6534178, 1029743, 995242, 1106523]"
1898,"[1082185, 995242, 1003188, 962568, 981760]"
1899,"[1082185, 1029743, 951590, 1070820, 826249]"
1900,"[1082185, 1070820, 940947, 5569471, 862349]"
1901,"[1082185, 995242, 951590, 1133018, 849843]"
1902,"[923746, 1058997, 1133018, 883404, 1056509]"
1903,"[6534178, 1106523, 868764, 1133018, 951590]"
1904,"[995242, 1058997, 883404, 1126899, 994928]"
1905,"[995242, 1029743, 1070820, 1106523, 1058997]"
1906,"[6534178, 995242, 981760, 849843, 845208]"
1907,"[6534178, 1029743, 995242, 1133018, 981760]"
1908,"[1082185, 1029743, 995242, 861272, 940947]"
1909,"[1133018, 883404, 1044078, 5569230, 994928]"
1910,"[1082185, 995242, 1058997, 1126899, 840361]"
1911,"[6534178, 995242, 1070820, 1058997, 1044078]"
1912,"[1029743, 1022003, 1106523, 1133018, 981760]"
1913,"[899624, 1033615, 981760, 1044078, 5568378]"
1914,"[1082185, 995242, 1029743, 862349, 913785]"
1915,"[6534178, 1070820, 995785, 834484, 1026118]"
1916,"[1106523, 1133018, 849843, 840361, 1070015]"
1917,"[1029743, 923746, 1106523, 1133018, 840361]"
1918,"[1082185, 6534178, 995242, 1029743, 868764]"
1919,"[1082185, 6534178, 1106523, 1133018, 883404]"
1920,"[1082185, 1070820, 995785, 860776, 862349]"
1921,"[6534178, 995242, 1029743, 1133018, 981760]"
1922,"[1082185, 1070820, 1058997, 849843, 1126899]"
1923,"[6534178, 995785, 860776, 961554, 1005186]"
1924,"[1029743, 995242, 1106523, 1133018, 908531]"
1925,"[1082185, 6534178, 1106523, 951590, 981760]"
1926,"[923746, 6533889, 6034857, 914190, 916122]"
1927,"[1029743, 923746, 951590, 1106523, 981760]"
1928,"[1082185, 6534178, 908531, 1070820, 862349]"
1929,"[1106523, 951590, 860776, 981760, 834484]"
1930,"[1029743, 1106523, 951590, 962229, 1075368]"
1931,"[1082185, 923746, 1106523, 1133018, 849843]"
1932,"[1082185, 6534178, 1022003, 1013321, 951590]"
1933,"[6534178, 1029743, 1106523, 1096036, 849843]"
1934,"[995242, 1070820, 962568, 6034857, 860776]"
1935,"[6533889, 1058997, 1126899, 916122, 5978656]"
1936,"[1029743, 6534178, 962229, 844179, 1005186]"
1937,"[962229, 860776, 1070820, 862349, 826249]"
1938,"[1029743, 1070820, 951590, 849843, 5569230]"
1939,"[6534178, 995242, 883404, 859075, 1068719]"
1940,"[1082185, 995785, 860776, 1028816, 861272]"
1941,"[1106523, 1133018, 883404, 951590, 1044078]"
1942,"[1106523, 1133018, 883404, 5569230, 1004906]"
1943,"[6534178, 1029743, 1106523, 908531, 883404]"
1944,"[1082185, 6534178, 1029743, 1106523, 1070820]"
1945,"[1029743, 995242, 1070820, 883404, 981760]"
1946,"[1082185, 1029743, 923746, 1070820, 859075]"
1947,"[1082185, 951590, 5568378, 1126899, 840361]"
1948,"[1058997, 1028816, 1126899, 849843, 840361]"
1949,"[923746, 1106523, 1044078, 962229, 981760]"
1950,"[995242, 1106523, 883404, 844165, 962229]"
1951,"[1082185, 1055646, 916122, 1004906, 986947]"
1952,"[6534178, 1029743, 965766, 849843, 845208]"
1953,"[861272, 849843, 834484, 824005, 916122]"
1954,"[962568, 1028816, 834484, 1122358, 1026118]"
1955,"[1082185, 6534178, 1106523, 1133018, 981760]"
1956,"[1070820, 1058997, 951590, 1126899, 5568378]"
1957,"[1082185, 1029743, 962229, 5568378, 1055646]"
1958,"[6034857, 834484, 1026118, 824005, 1005186]"
1959,"[995242, 923746, 1022003, 1013321, 962229]"
1960,"[6534178, 1070820, 908531, 1044078, 862349]"
1961,"[995242, 1106523, 883404, 908531, 1096036]"
1962,"[1082185, 995242, 976199, 1056509, 6534166]"
1963,"[861272, 5978648, 834484, 5569471, 903325]"
1964,"[979707, 861272, 849843, 860776, 994928]"
1965,"[1082185, 6534178, 1106523, 1133018, 1058997]"
1966,"[1082185, 1070820, 1028816, 862349, 840361]"
1967,"[995242, 6534178, 1070820, 962568, 849843]"
1968,"[1082185, 995242, 849843, 840361, 1122358]"
1969,"[1029743, 995242, 860776, 1065593, 826249]"
1970,"[1033615, 1133018, 883404, 5569230, 999971]"
1971,"[899624, 6534178, 1029743, 1070820, 1058997]"
1972,"[1106523, 1133018, 1058997, 1033615, 860776]"
1973,"[1082185, 899624, 1106523, 1133018, 995785]"
1974,"[1082185, 6534178, 995242, 962568, 981760]"
1975,"[1082185, 6534178, 995242, 951590, 860776]"
1976,"[1106523, 1133018, 962229, 999971, 953476]"
1977,"[965766, 1133018, 951590, 6533889, 994928]"
1978,"[1082185, 6534178, 1029743, 1058997, 995785]"
